2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy c76682eb0e7aec74: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 331edd3b4e6cfe49: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 20085c873295198c: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 8e9dac066619959e: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 141ecc0f78fff284: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 106ea34c635b872c: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 7703aeb07fb6bd61: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 80f98468f1de49c9: name 'avg_range_last_5' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 72f61935768e691b: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 56af473eb828fbd8: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 0cd63898710eaa53: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 6c29fceeabf3de27: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 64629e276a23fc1f: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy bbb48b0ec1ee10cc: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy ae3b0d46048c1869: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy ad8f7d2079748f76: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 73d7512a33131d03: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy a1a1c64fc9298b34: name 'avg_range_last_50' is not defined
